Namespace(bs=48, fold=2, gpu=5, lr=0.001, name='0817')
~~~~~~~~~~~~ fold 2 ~~~~~~~~~~~~
raw train:68002 -- raw val:17001
train:68002 --- val:17001
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 159  | -1.6410 | -1.4055 | -0.6691, -1.5063, -1.4121, -0.7477,-1.7819,-1.9918,-1.8245,-1.8089 | -1.4678 | 11 hr 53 min 
 160  | -1.6345 | -1.3921 | -0.6419, -1.5030, -1.3987, -0.9203,-1.7862,-1.9869,-1.8609,-1.7709 | -1.4836 | 11 hr 58 min 
 161  | -1.6416 | -1.4209 | -0.7611, -1.5019, -1.4014, -0.7643,-1.7639,-1.9900,-1.7711,-1.7601 | -1.4642 | 12 hr 02 min 
 162  | -1.6436 | -1.4404 | -0.7742, -1.5101, -1.4090, -0.8731,-1.7471,-1.9787,-1.8483,-1.8080 | -1.4936 | 12 hr 07 min 
 163 * | -1.6457 | -1.4258 | -0.7779, -1.4958, -1.3837, -0.9625,-1.7668,-2.0073,-1.8658,-1.7289 | -1.4986 | 12 hr 11 min 
 164 * | -1.6435 | -1.4254 | -0.7273, -1.5013, -1.4088, -0.9118,-1.7963,-1.9999,-1.8789,-1.7842 | -1.5011 | 12 hr 15 min 
 165 * | -1.6473 | -1.4197 | -0.7624, -1.5060, -1.3629, -0.9356,-1.7753,-2.0002,-1.8563,-1.8257 | -1.5031 | 12 hr 20 min 
 166  | -1.6470 | -1.4373 | -0.7643, -1.5111, -1.4090, -0.9016,-1.7800,-2.0067,-1.8128,-1.8180 | -1.5004 | 12 hr 24 min 
 167  | -1.6473 | -1.4337 | -0.7632, -1.5015, -1.4043, -0.8436,-1.7729,-1.9609,-1.8538,-1.8101 | -1.4888 | 12 hr 29 min 
 168  | -1.5403 | -1.4124 | -0.7122, -1.4759, -1.3897, -0.9482,-1.7682,-1.9931,-1.8514,-1.7967 | -1.4919 | 12 hr 33 min 
 169  | -1.6444 | -1.4395 | -0.7763, -1.5038, -1.3996, -0.8630,-1.7830,-2.0052,-1.8655,-1.8172 | -1.5017 | 12 hr 38 min 
 170  | -1.6518 | -1.4431 | -0.7725, -1.5072, -1.4127, -0.8148,-1.7783,-2.0155,-1.9006,-1.8005 | -1.5002 | 12 hr 42 min 
 171  | -1.6436 | -1.4274 | -0.7546, -1.4992, -1.4059, -0.9244,-1.7459,-1.9953,-1.8189,-1.7899 | -1.4918 | 12 hr 47 min 
 172 * | -1.6494 | -1.4352 | -0.7448, -1.5149, -1.4117, -0.9781,-1.7656,-1.9887,-1.8418,-1.8208 | -1.5083 | 12 hr 51 min 
 173  | -1.6509 | -1.3998 | -0.7559, -1.4984, -1.3436, -0.9265,-1.7670,-1.9999,-1.7120,-1.8089 | -1.4765 | 12 hr 56 min 
 174  | -1.6536 | -1.4174 | -0.7340, -1.5016, -1.3826, -0.9346,-1.7881,-2.0027,-1.8581,-1.8173 | -1.5024 | 13 hr 00 min 
 175  | -1.3914 | -1.3037 | -0.6734, -1.3880, -1.3037, -0.7297,-1.6252,-1.8757,-1.5190,-1.6567 | -1.3464 | 13 hr 05 min 
 176  | -1.5993 | -1.4222 | -0.7549, -1.4885, -1.3856, -0.9331,-1.7647,-1.9811,-1.8269,-1.8157 | -1.4938 | 13 hr 09 min 
 177  | -1.6248 | -1.4241 | -0.6971, -1.5098, -1.4128, -0.9216,-1.7716,-1.9940,-1.8839,-1.8265 | -1.5022 | 13 hr 14 min 
 178  | -1.6502 | -1.4333 | -0.7829, -1.4661, -1.4161, -0.8501,-1.7796,-2.0020,-1.8035,-1.8047 | -1.4881 | 13 hr 18 min 
 179  | -1.6522 | -1.4332 | -0.7350, -1.5132, -1.4172, -0.9472,-1.7616,-2.0149,-1.8561,-1.8066 | -1.5065 | 13 hr 23 min 
 180  | -1.6265 | -1.4204 | -0.7305, -1.5013, -1.4028, -0.9456,-1.7590,-2.0029,-1.8251,-1.7963 | -1.4954 | 13 hr 27 min 
 181  | -1.6552 | -1.4377 | -0.7657, -1.4973, -1.4118, -0.9262,-1.7610,-2.0112,-1.8493,-1.8156 | -1.5048 | 13 hr 32 min 
 182  | -1.6569 | -1.4286 | -0.7270, -1.5010, -1.4167, -0.9177,-1.7858,-1.9897,-1.8880,-1.8015 | -1.5034 | 13 hr 36 min 
 183  | -1.6626 | -1.4462 | -0.7664, -1.5242, -1.4251, -0.8825,-1.7730,-2.0128,-1.8353,-1.7986 | -1.5022 | 13 hr 40 min 
 184  | -1.6508 | -1.4416 | -0.7682, -1.5030, -1.4156, -0.9208,-1.7759,-2.0002,-1.8153,-1.8258 | -1.5031 | 13 hr 45 min 
 185  | -1.6635 | -1.4485 | -0.7815, -1.5214, -1.4192, -0.8898,-1.7843,-1.9923,-1.8131,-1.8119 | -1.5017 | 13 hr 49 min 
 186  | -1.6656 | -1.4204 | -0.6987, -1.5052, -1.4128, -0.8785,-1.7667,-2.0020,-1.8839,-1.7775 | -1.4907 | 13 hr 54 min 
 187  | -1.6312 | -1.4192 | -0.7365, -1.4948, -1.3938, -0.7800,-1.7394,-1.9620,-1.8804,-1.8142 | -1.4751 | 13 hr 58 min 
 188 * | -1.6602 | -1.4529 | -0.7920, -1.5146, -1.4216, -0.9781,-1.8016,-2.0097,-1.8267,-1.7945 | -1.5174 | 14 hr 03 min 
 189  | -1.6679 | -1.4280 | -0.6907, -1.5203, -1.4182, -0.8977,-1.7813,-2.0262,-1.8916,-1.8467 | -1.5091 | 14 hr 07 min 
 190  | -1.6693 | -1.4471 | -0.7700, -1.5157, -1.4271, -0.8543,-1.7710,-2.0266,-1.8134,-1.8248 | -1.5004 | 14 hr 12 min 
 191 * | -1.6704 | -1.4534 | -0.7714, -1.5230, -1.4204, -0.9318,-1.7953,-2.0289,-1.8938,-1.8441 | -1.5261 | 14 hr 16 min 
 192  | -1.6528 | -1.4214 | -0.7456, -1.4895, -1.4064, -0.7380,-1.7657,-1.9934,-1.8449,-1.7714 | -1.4694 | 14 hr 21 min 
 193  | -1.6180 | -1.4399 | -0.7579, -1.5205, -1.4077, -0.8879,-1.7783,-2.0034,-1.8727,-1.8319 | -1.5075 | 14 hr 25 min 
 194  | -1.6705 | -1.4079 | -0.6539, -1.5152, -1.4221, -0.9447,-1.7995,-1.9943,-1.7951,-1.8285 | -1.4942 | 14 hr 29 min 
 195  | -1.6727 | -1.4327 | -0.7409, -1.5181, -1.4127, -0.7567,-1.7929,-2.0222,-1.8886,-1.7998 | -1.4915 | 14 hr 34 min 
 196  | -1.6747 | -1.4360 | -0.7486, -1.5097, -1.4112, -0.9667,-1.7890,-2.0128,-1.8292,-1.8012 | -1.5086 | 14 hr 38 min 
 197  | -1.6733 | -1.4521 | -0.7921, -1.5183, -1.4067, -0.8676,-1.7555,-2.0286,-1.8732,-1.8275 | -1.5087 | 14 hr 43 min 
 198  | -1.6755 | -1.4357 | -0.7719, -1.5203, -1.4159, -0.9938,-1.7781,-2.0053,-1.6676,-1.8194 | -1.4965 | 14 hr 47 min 
 199  | -1.6768 | -1.4507 | -0.7797, -1.5005, -1.4269, -0.9922,-1.7831,-2.0238,-1.8467,-1.8439 | -1.5246 | 14 hr 52 min 
