Namespace(bs=48, fold=2, gpu=5, lr=5e-05, name='0817-fine')
~~~~~~~~~~~~ fold 2 ~~~~~~~~~~~~
raw train:68002 -- raw val:17001
train:68002 --- val:17001
load pre-trained done.....
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 160  | -1.8908 | -1.5514 | -0.8782, -1.6044, -1.4934, -1.1275,-1.8875,-2.0843,-2.0195,-1.9262 | -1.6276 | 12 hr 08 min 
 161  | -1.8908 | -1.5499 | -0.8817, -1.6020, -1.4936, -1.1207,-1.8838,-2.0864,-1.9918,-1.9212 | -1.6227 | 12 hr 12 min 
 162  | -1.8905 | -1.5473 | -0.8702, -1.6021, -1.4926, -1.0880,-1.8876,-2.0819,-2.0126,-1.9244 | -1.6199 | 12 hr 17 min 
 163  | -1.8919 | -1.5497 | -0.8789, -1.6028, -1.4919, -1.1267,-1.8829,-2.0861,-2.0139,-1.9258 | -1.6261 | 12 hr 21 min 
 164  | -1.8906 | -1.5521 | -0.8801, -1.6036, -1.4954, -1.1242,-1.8859,-2.0854,-2.0181,-1.9293 | -1.6278 | 12 hr 26 min 
 165  | -1.8919 | -1.5531 | -0.8816, -1.6053, -1.4944, -1.1214,-1.8892,-2.0861,-2.0143,-1.9281 | -1.6275 | 12 hr 30 min 
 166 * | -1.8904 | -1.5559 | -0.8924, -1.6045, -1.4938, -1.1311,-1.8859,-2.0852,-2.0163,-1.9295 | -1.6298 | 12 hr 35 min 
 167  | -1.8927 | -1.5497 | -0.8809, -1.6004, -1.4902, -1.1146,-1.8846,-2.0815,-2.0140,-1.9267 | -1.6241 | 12 hr 39 min 
 168  | -1.8902 | -1.5541 | -0.8873, -1.6041, -1.4934, -1.1230,-1.8871,-2.0853,-2.0219,-1.9261 | -1.6285 | 12 hr 44 min 
 169  | -1.8919 | -1.5536 | -0.8847, -1.6038, -1.4940, -1.1265,-1.8883,-2.0891,-2.0191,-1.9264 | -1.6290 | 12 hr 48 min 
 170  | -1.8926 | -1.5508 | -0.8837, -1.6036, -1.4916, -1.1120,-1.8878,-2.0863,-2.0080,-1.9250 | -1.6247 | 12 hr 53 min 
 171  | -1.8927 | -1.5504 | -0.8802, -1.6041, -1.4919, -1.1102,-1.8881,-2.0829,-2.0090,-1.9279 | -1.6243 | 12 hr 57 min 
 172  | -1.8933 | -1.5511 | -0.8801, -1.6050, -1.4934, -1.1266,-1.8873,-2.0812,-2.0170,-1.9251 | -1.6270 | 13 hr 02 min 
 173  | -1.8943 | -1.5518 | -0.8830, -1.6031, -1.4927, -1.1136,-1.8854,-2.0830,-2.0139,-1.9284 | -1.6254 | 13 hr 06 min 
 174  | -1.8943 | -1.5538 | -0.8860, -1.6028, -1.4947, -1.1174,-1.8891,-2.0814,-2.0154,-1.9317 | -1.6273 | 13 hr 11 min 
 175  | -1.8896 | -1.5529 | -0.8863, -1.6029, -1.4931, -1.1270,-1.8870,-2.0842,-2.0149,-1.9265 | -1.6277 | 13 hr 15 min 
 176  | -1.8921 | -1.5514 | -0.8802, -1.6030, -1.4921, -1.1017,-1.8878,-2.0835,-2.0207,-1.9296 | -1.6248 | 13 hr 20 min 
 177  | -1.8926 | -1.5546 | -0.8892, -1.6052, -1.4936, -1.1222,-1.8857,-2.0853,-2.0141,-1.9306 | -1.6283 | 13 hr 24 min 
 178  | -1.8946 | -1.5488 | -0.8743, -1.6031, -1.4929, -1.0994,-1.8846,-2.0862,-2.0193,-1.9295 | -1.6236 | 13 hr 29 min 
 179  | -1.8961 | -1.5521 | -0.8838, -1.6039, -1.4923, -1.1180,-1.8879,-2.0875,-2.0190,-1.9267 | -1.6274 | 13 hr 33 min 
 180  | -1.8936 | -1.5514 | -0.8746, -1.6049, -1.4941, -1.1263,-1.8896,-2.0890,-2.0203,-1.9312 | -1.6288 | 13 hr 38 min 
 181  | -1.8961 | -1.5529 | -0.8819, -1.6035, -1.4952, -1.1270,-1.8878,-2.0865,-2.0139,-1.9300 | -1.6282 | 13 hr 42 min 
 182  | -1.8976 | -1.5538 | -0.8895, -1.6038, -1.4916, -1.1251,-1.8883,-2.0815,-2.0165,-1.9248 | -1.6276 | 13 hr 47 min 
 183  | -1.8977 | -1.5544 | -0.8879, -1.6043, -1.4924, -1.1271,-1.8730,-2.0872,-2.0209,-1.9284 | -1.6276 | 13 hr 51 min 
 184  | -1.8977 | -1.5544 | -0.8885, -1.6016, -1.4943, -1.1207,-1.8869,-2.0875,-2.0220,-1.9302 | -1.6290 | 13 hr 56 min 
 185  | -1.8978 | -1.5531 | -0.8854, -1.6031, -1.4936, -1.1105,-1.8856,-2.0867,-2.0178,-1.9286 | -1.6264 | 14 hr 00 min 
 186  | -1.8982 | -1.5483 | -0.8683, -1.6042, -1.4938, -1.1064,-1.8850,-2.0866,-2.0188,-1.9274 | -1.6238 | 14 hr 05 min 
 187  | -1.8991 | -1.5527 | -0.8827, -1.6035, -1.4950, -1.1181,-1.8865,-2.0878,-2.0139,-1.9313 | -1.6274 | 14 hr 09 min 
 188  | -1.8989 | -1.5514 | -0.8802, -1.6039, -1.4915, -1.1258,-1.8876,-2.0849,-2.0124,-1.9299 | -1.6270 | 14 hr 14 min 
 189  | -1.9012 | -1.5512 | -0.8780, -1.6051, -1.4931, -1.1290,-1.8868,-2.0872,-2.0154,-1.9312 | -1.6282 | 14 hr 18 min 
 190  | -1.9014 | -1.5521 | -0.8778, -1.6050, -1.4950, -1.1276,-1.8853,-2.0874,-2.0202,-1.9328 | -1.6289 | 14 hr 22 min 
 191  | -1.9016 | -1.5534 | -0.8860, -1.6043, -1.4921, -1.1276,-1.8887,-2.0852,-2.0162,-1.9290 | -1.6286 | 14 hr 27 min 
 192  | -1.8881 | -1.5515 | -0.8776, -1.6031, -1.4934, -1.1226,-1.8880,-2.0864,-2.0245,-1.9314 | -1.6284 | 14 hr 32 min 
 193  | -1.8895 | -1.5470 | -0.8695, -1.6048, -1.4911, -1.1068,-1.8815,-2.0845,-2.0208,-1.9233 | -1.6228 | 14 hr 36 min 
 194  | -1.8907 | -1.5536 | -0.8868, -1.6037, -1.4927, -1.0961,-1.8881,-2.0871,-2.0202,-1.9311 | -1.6257 | 14 hr 41 min 
 195  | -1.8897 | -1.5537 | -0.8826, -1.6050, -1.4940, -1.1240,-1.8842,-2.0845,-2.0259,-1.9316 | -1.6290 | 14 hr 45 min 
 196  | -1.8901 | -1.5541 | -0.8863, -1.6045, -1.4949, -1.1052,-1.8860,-2.0887,-2.0175,-1.9274 | -1.6263 | 14 hr 50 min 
 197  | -1.8898 | -1.5524 | -0.8802, -1.6059, -1.4939, -1.1189,-1.8835,-2.0882,-2.0171,-1.9290 | -1.6271 | 14 hr 54 min 
 198  | -1.8899 | -1.5551 | -0.8929, -1.6054, -1.4931, -1.1283,-1.8904,-2.0866,-2.0188,-1.9129 | -1.6286 | 14 hr 59 min 
 199  | -1.8888 | -1.5518 | -0.8795, -1.6032, -1.4950, -1.1125,-1.8870,-2.0868,-2.0195,-1.9279 | -1.6264 | 15 hr 03 min 
