Namespace(bs=48, fold=1, gpu=4, lr=0.001, name='0817')
~~~~~~~~~~~~ fold 1 ~~~~~~~~~~~~
raw train:68002 -- raw val:17001
train:68002 --- val:17001
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 159  | -1.7073 | -1.2476 | -0.4827, -1.2274, -1.0239, -0.9068,-1.6257,-1.8238,-1.4954,-1.5838 | -1.2712 | 11 hr 48 min 
 160  | -1.7030 | -1.2424 | -0.4689, -1.2354, -1.0141, -0.9514,-1.6379,-1.8019,-1.5351,-1.5613 | -1.2757 | 11 hr 53 min 
 161  | -1.7079 | -1.2232 | -0.4648, -1.2165, -1.0190, -0.8695,-1.6100,-1.8266,-1.3732,-1.5708 | -1.2438 | 11 hr 57 min 
 162  | -1.7111 | -1.2269 | -0.4478, -1.2277, -1.0090, -0.8682,-1.6199,-1.8203,-1.5422,-1.5662 | -1.2627 | 12 hr 02 min 
 163  | -1.7109 | -1.2036 | -0.4226, -1.2180, -1.0088, -0.7049,-1.5968,-1.8161,-1.4180,-1.5680 | -1.2192 | 12 hr 06 min 
 164 * | -1.7110 | -1.2421 | -0.4631, -1.2251, -1.0158, -0.9932,-1.6447,-1.8184,-1.5120,-1.5791 | -1.2814 | 12 hr 11 min 
 165  | -1.7118 | -1.2287 | -0.4618, -1.2185, -1.0102, -0.9330,-1.6156,-1.8238,-1.5052,-1.5690 | -1.2672 | 12 hr 15 min 
 166  | -1.7124 | -1.2322 | -0.4534, -1.2298, -1.0108, -0.9547,-1.6035,-1.8192,-1.4890,-1.5646 | -1.2656 | 12 hr 19 min 
 167  | -1.7163 | -1.2217 | -0.4307, -1.2304, -1.0103, -0.7898,-1.6208,-1.7996,-1.5401,-1.5665 | -1.2485 | 12 hr 24 min 
 168 * | -1.7161 | -1.2351 | -0.4686, -1.2283, -1.0130, -0.9953,-1.6335,-1.8326,-1.5203,-1.5723 | -1.2830 | 12 hr 28 min 
 169 * | -1.7182 | -1.2574 | -0.4792, -1.2399, -1.0230, -0.9898,-1.6496,-1.8202,-1.5656,-1.5768 | -1.2930 | 12 hr 33 min 
 170  | -1.7080 | -1.2361 | -0.4581, -1.2346, -1.0144, -0.8971,-1.6308,-1.8078,-1.5620,-1.5795 | -1.2730 | 12 hr 37 min 
 171  | -1.7185 | -1.2323 | -0.4673, -1.2298, -1.0086, -0.9825,-1.6111,-1.8235,-1.5006,-1.5550 | -1.2723 | 12 hr 42 min 
 172  | -1.7202 | -1.2437 | -0.4830, -1.2340, -1.0247, -0.7654,-1.6257,-1.8283,-1.4747,-1.5844 | -1.2525 | 12 hr 46 min 
 173  | -1.7215 | -1.2054 | -0.4025, -1.2367, -1.0177, -0.9205,-1.6290,-1.8242,-1.3728,-1.5597 | -1.2454 | 12 hr 50 min 
 174  | -1.7226 | -1.2405 | -0.4499, -1.2369, -1.0284, -0.9427,-1.6421,-1.8313,-1.5304,-1.5829 | -1.2806 | 12 hr 55 min 
 175  | -1.7251 | -1.2540 | -0.4817, -1.2386, -1.0231, -0.9545,-1.6447,-1.8366,-1.5432,-1.5437 | -1.2833 | 12 hr 59 min 
 176  | -1.7235 | -1.2538 | -0.4959, -1.2287, -1.0125, -0.9169,-1.6195,-1.8196,-1.5503,-1.5779 | -1.2777 | 13 hr 04 min 
 177  | -1.7253 | -1.2463 | -0.4755, -1.2355, -1.0173, -0.9492,-1.6338,-1.8221,-1.5603,-1.5689 | -1.2828 | 13 hr 08 min 
 178  | -1.7253 | -1.2384 | -0.4637, -1.2279, -1.0244, -0.7079,-1.6090,-1.8187,-1.5464,-1.5579 | -1.2445 | 13 hr 13 min 
 179  | -1.7290 | -1.2537 | -0.4798, -1.2287, -1.0279, -0.9782,-1.6283,-1.8036,-1.5695,-1.5914 | -1.2884 | 13 hr 17 min 
 180  | -1.7286 | -1.2432 | -0.4613, -1.2341, -1.0131, -0.9827,-1.6344,-1.8294,-1.5274,-1.5872 | -1.2837 | 13 hr 22 min 
 181  | -1.7295 | -1.2309 | -0.4360, -1.2391, -1.0149, -0.7692,-1.6323,-1.8392,-1.5461,-1.5797 | -1.2571 | 13 hr 26 min 
 182  | -1.7314 | -1.2382 | -0.4655, -1.2253, -1.0261, -0.9106,-1.6044,-1.8305,-1.5629,-1.5223 | -1.2684 | 13 hr 30 min 
 183  | -1.7341 | -1.2484 | -0.4783, -1.2309, -1.0247, -0.9515,-1.6322,-1.8311,-1.5439,-1.5530 | -1.2807 | 13 hr 35 min 
 184  | -1.7312 | -1.2420 | -0.4828, -1.2274, -1.0181, -0.9227,-1.6276,-1.8415,-1.4070,-1.5813 | -1.2635 | 13 hr 39 min 
 185  | -1.7343 | -1.2583 | -0.4801, -1.2448, -1.0247, -0.9524,-1.6219,-1.8277,-1.5503,-1.5729 | -1.2844 | 13 hr 44 min 
 186  | -1.7358 | -1.2480 | -0.4739, -1.2338, -1.0275, -0.9345,-1.6425,-1.8374,-1.5178,-1.5768 | -1.2805 | 13 hr 48 min 
 187  | -1.7370 | -1.2606 | -0.4785, -1.2433, -1.0280, -0.9330,-1.6513,-1.8320,-1.5817,-1.5823 | -1.2913 | 13 hr 52 min 
 188  | -1.7381 | -1.2480 | -0.4748, -1.2286, -1.0304, -0.9600,-1.6404,-1.8316,-1.5040,-1.5984 | -1.2835 | 13 hr 57 min 
 189  | -1.7401 | -1.2199 | -0.3921, -1.2472, -1.0314, -0.8256,-1.6391,-1.8411,-1.5435,-1.5549 | -1.2594 | 14 hr 01 min 
 190  | -1.7386 | -1.2487 | -0.4773, -1.2281, -1.0255, -0.9259,-1.6387,-1.8068,-1.5478,-1.5890 | -1.2799 | 14 hr 06 min 
 191  | -1.7413 | -1.2544 | -0.4673, -1.2410, -1.0240, -1.0083,-1.6345,-1.8151,-1.5115,-1.5913 | -1.2866 | 14 hr 10 min 
 192  | -1.7398 | -1.2492 | -0.4891, -1.2222, -1.0273, -0.9755,-1.6383,-1.8345,-1.4377,-1.5767 | -1.2752 | 14 hr 15 min 
 193  | -1.7399 | -1.2438 | -0.4527, -1.2385, -1.0237, -0.9647,-1.6348,-1.8219,-1.5339,-1.6015 | -1.2840 | 14 hr 19 min 
 194  | -1.7443 | -1.2582 | -0.4940, -1.2522, -1.0285, -0.9851,-1.6256,-1.8332,-1.5209,-1.5374 | -1.2846 | 14 hr 23 min 
 195  | -1.7443 | -1.2184 | -0.4019, -1.2420, -1.0283, -0.9798,-1.6344,-1.8370,-1.5017,-1.5303 | -1.2694 | 14 hr 28 min 
 196  | -1.7424 | -1.2597 | -0.4867, -1.2436, -1.0214, -0.9764,-1.6306,-1.8326,-1.5495,-1.5790 | -1.2900 | 14 hr 32 min 
 197  | -1.7472 | -1.2110 | -0.3817, -1.2300, -1.0325, -0.9377,-1.6319,-1.8284,-1.5526,-1.5856 | -1.2726 | 14 hr 37 min 
 198  | -1.7482 | -1.2619 | -0.4938, -1.2398, -1.0306, -0.9082,-1.6417,-1.8471,-1.5546,-1.5816 | -1.2872 | 14 hr 41 min 
 199  | -1.7462 | -1.2544 | -0.4737, -1.2511, -1.0173, -0.9714,-1.6326,-1.8065,-1.5585,-1.5950 | -1.2883 | 14 hr 46 min 
