Namespace(bs=48, fold=4, gpu=7, lr=5e-05, name='0817-fine')
~~~~~~~~~~~~ fold 4 ~~~~~~~~~~~~
raw train:68003 -- raw val:17000
train:68003 --- val:17000
load pre-trained done.....
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 160  | -1.8282 | -1.7564 | -1.1394, -1.8629, -1.7231, -1.1235,-1.9951,-2.1128,-2.2278,-2.1616 | -1.7933 | 12 hr 00 min 
 161  | -1.8279 | -1.7583 | -1.1513, -1.8622, -1.7216, -1.1147,-1.9960,-2.1112,-2.2371,-2.1524 | -1.7933 | 12 hr 06 min 
 162  | -1.8274 | -1.7539 | -1.1397, -1.8638, -1.7212, -1.1411,-1.9970,-2.1147,-2.2395,-2.1346 | -1.7939 | 12 hr 11 min 
 163  | -1.8290 | -1.7571 | -1.1499, -1.8631, -1.7228, -1.1444,-1.9925,-2.1123,-2.2078,-2.1516 | -1.7930 | 12 hr 15 min 
 164  | -1.8295 | -1.7585 | -1.1458, -1.8654, -1.7198, -1.1373,-1.9893,-2.1146,-2.2390,-2.1610 | -1.7965 | 12 hr 20 min 
 165  | -1.8289 | -1.7558 | -1.1459, -1.8656, -1.7175, -1.1260,-1.9937,-2.1089,-2.2293,-2.1563 | -1.7929 | 12 hr 24 min 
 166  | -1.8298 | -1.7594 | -1.1467, -1.8664, -1.7235, -1.0884,-1.9991,-2.1090,-2.2463,-2.1634 | -1.7928 | 12 hr 29 min 
 167  | -1.8304 | -1.7620 | -1.1588, -1.8633, -1.7222, -1.1493,-1.9911,-2.1121,-2.2266,-2.1580 | -1.7977 | 12 hr 33 min 
 168  | -1.8319 | -1.7603 | -1.1512, -1.8634, -1.7220, -1.1046,-1.9962,-2.1168,-2.2477,-2.1596 | -1.7952 | 12 hr 38 min 
 169  | -1.8298 | -1.7494 | -1.1304, -1.8616, -1.7175, -1.0830,-1.9927,-2.1130,-2.2303,-2.1524 | -1.7851 | 12 hr 42 min 
 170  | -1.8277 | -1.7595 | -1.1505, -1.8641, -1.7208, -1.1197,-1.9972,-2.1148,-2.2345,-2.1582 | -1.7950 | 12 hr 46 min 
 171  | -1.8305 | -1.7571 | -1.1363, -1.8650, -1.7247, -1.1334,-1.9982,-2.1143,-2.2351,-2.1592 | -1.7958 | 12 hr 51 min 
 172  | -1.8266 | -1.7577 | -1.1443, -1.8650, -1.7214, -1.1091,-1.9959,-2.1163,-2.2311,-2.1622 | -1.7932 | 12 hr 55 min 
 173  | -1.8293 | -1.7540 | -1.1349, -1.8628, -1.7200, -1.1339,-1.9966,-2.1167,-2.2381,-2.1524 | -1.7944 | 13 hr 00 min 
 174  | -1.8290 | -1.7561 | -1.1382, -1.8659, -1.7218, -1.0945,-1.9936,-2.1141,-2.2403,-2.1613 | -1.7912 | 13 hr 04 min 
 175  | -1.8283 | -1.7564 | -1.1281, -1.8673, -1.7242, -1.1240,-2.0045,-2.1109,-2.2514,-2.1660 | -1.7971 | 13 hr 09 min 
 176  | -1.8282 | -1.7589 | -1.1503, -1.8639, -1.7198, -1.1237,-1.9914,-2.1107,-2.2385,-2.1598 | -1.7947 | 13 hr 13 min 
 177  | -1.8317 | -1.7528 | -1.1269, -1.8657, -1.7216, -1.0962,-1.9961,-2.1140,-2.2435,-2.1615 | -1.7907 | 13 hr 18 min 
 178  | -1.8313 | -1.7557 | -1.1350, -1.8664, -1.7218, -1.1121,-1.9971,-2.1161,-2.2397,-2.1624 | -1.7938 | 13 hr 22 min 
 179  | -1.8311 | -1.7583 | -1.1482, -1.8660, -1.7217, -1.1129,-1.9982,-2.1175,-2.2231,-2.1564 | -1.7930 | 13 hr 27 min 
 180  | -1.8333 | -1.7617 | -1.1521, -1.8651, -1.7248, -1.1279,-1.9969,-2.1171,-2.2428,-2.1571 | -1.7980 | 13 hr 31 min 
 181 * | -1.8346 | -1.7643 | -1.1568, -1.8663, -1.7242, -1.1578,-1.9949,-2.1139,-2.2350,-2.1629 | -1.8015 | 13 hr 36 min 
 182  | -1.8356 | -1.7604 | -1.1526, -1.8627, -1.7226, -1.1132,-1.9936,-2.1139,-2.2402,-2.1597 | -1.7948 | 13 hr 40 min 
 183  | -1.8371 | -1.7579 | -1.1383, -1.8653, -1.7214, -1.1577,-1.9939,-2.1128,-2.2376,-2.1637 | -1.7989 | 13 hr 44 min 
 184  | -1.8384 | -1.7606 | -1.1485, -1.8657, -1.7222, -1.0929,-1.9987,-2.1101,-2.2538,-2.1670 | -1.7949 | 13 hr 49 min 
 185  | -1.8380 | -1.7606 | -1.1486, -1.8655, -1.7248, -1.1035,-2.0018,-2.1135,-2.2429,-2.1605 | -1.7951 | 13 hr 53 min 
 186 * | -1.8374 | -1.7664 | -1.1596, -1.8671, -1.7258, -1.1525,-1.9956,-2.1154,-2.2494,-2.1638 | -1.8037 | 13 hr 58 min 
 187  | -1.8374 | -1.7591 | -1.1505, -1.8649, -1.7225, -1.1339,-1.9736,-2.1155,-2.2233,-2.1607 | -1.7931 | 14 hr 02 min 
 188  | -1.8382 | -1.7579 | -1.1394, -1.8658, -1.7210, -1.1407,-1.9951,-2.1175,-2.2458,-2.1618 | -1.7984 | 14 hr 07 min 
 189  | -1.8387 | -1.7590 | -1.1457, -1.8634, -1.7227, -1.1484,-1.9963,-2.1205,-2.2213,-2.1653 | -1.7979 | 14 hr 11 min 
 190  | -1.8374 | -1.7577 | -1.1461, -1.8665, -1.7224, -1.1331,-1.9962,-2.1164,-2.2181,-2.1580 | -1.7946 | 14 hr 16 min 
 191  | -1.8381 | -1.7605 | -1.1482, -1.8646, -1.7222, -1.1298,-1.9985,-2.1157,-2.2527,-2.1560 | -1.7985 | 14 hr 20 min 
 192  | -1.8390 | -1.7536 | -1.1466, -1.8599, -1.7185, -1.1345,-1.9833,-2.1120,-2.2098,-2.1453 | -1.7887 | 14 hr 24 min 
 193  | -1.8414 | -1.7566 | -1.1380, -1.8657, -1.7228, -1.1266,-1.9991,-2.1161,-2.2308,-2.1628 | -1.7952 | 14 hr 29 min 
 194  | -1.8411 | -1.7595 | -1.1464, -1.8661, -1.7222, -1.1411,-1.9963,-2.1161,-2.2293,-2.1622 | -1.7975 | 14 hr 33 min 
 195  | -1.8434 | -1.7617 | -1.1578, -1.8659, -1.7239, -1.1143,-1.9973,-2.1171,-2.2314,-2.1499 | -1.7947 | 14 hr 38 min 
 196  | -1.8433 | -1.7614 | -1.1511, -1.8668, -1.7236, -1.1358,-1.9945,-2.1137,-2.2375,-2.1594 | -1.7978 | 14 hr 42 min 
 197  | -1.8311 | -1.7604 | -1.1485, -1.8643, -1.7220, -1.1420,-2.0031,-2.1161,-2.2504,-2.1594 | -1.8007 | 14 hr 47 min 
 198  | -1.8308 | -1.7622 | -1.1526, -1.8667, -1.7229, -1.1254,-1.9958,-2.1202,-2.2431,-2.1637 | -1.7988 | 14 hr 51 min 
 199 * | -1.8314 | -1.7658 | -1.1618, -1.8652, -1.7218, -1.1490,-2.0037,-2.1163,-2.2521,-2.1639 | -1.8042 | 14 hr 56 min 
