Namespace(bs=48, fold=4, gpu=7, lr=0.001, name='0817')
~~~~~~~~~~~~ fold 4 ~~~~~~~~~~~~
raw train:68003 -- raw val:17000
train:68003 --- val:17000
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 160  | -1.4982 | -1.4946 | -0.9035, -1.6425, -1.5318, -0.6079,-1.6190,-1.7684,-1.9423,-1.9646 | -1.4975 | 11 hr 55 min 
 161  | -1.3920 | -1.4204 | -0.8299, -1.5454, -1.4527, -0.6038,-1.5386,-1.7046,-1.8392,-1.8965 | -1.4263 | 11 hr 59 min 
 162  | -1.4937 | -1.5576 | -0.9603, -1.6903, -1.5616, -0.8248,-1.7894,-1.8616,-1.9561,-2.0129 | -1.5821 | 12 hr 04 min 
 163  | -1.5386 | -1.5059 | -0.9070, -1.6406, -1.5106, -0.8255,-1.6557,-1.8527,-1.9646,-1.9667 | -1.5404 | 12 hr 08 min 
 164  | -1.5432 | -1.5090 | -0.8263, -1.6798, -1.5782, -0.8136,-1.8250,-1.9782,-1.8566,-1.9527 | -1.5638 | 12 hr 13 min 
 165  | -1.4415 | -1.4668 | -0.8859, -1.6048, -1.4753, -0.8603,-1.6202,-1.8454,-1.9135,-1.8271 | -1.5041 | 12 hr 17 min 
 166  | -1.5244 | -1.5450 | -0.9455, -1.7142, -1.5427, -0.6355,-1.7716,-1.9071,-2.0149,-1.9508 | -1.5603 | 12 hr 22 min 
 167  | -1.5774 | -1.5906 | -0.9705, -1.7235, -1.6096, -0.7176,-1.8532,-1.9934,-2.0000,-2.0388 | -1.6133 | 12 hr 26 min 
 168 * | -1.5838 | -1.6103 | -1.0033, -1.7394, -1.6065, -0.9380,-1.8323,-1.9983,-2.0528,-2.0000 | -1.6463 | 12 hr 31 min 
 169  | -1.3478 | -1.3664 | -0.8110, -1.5142, -1.3796, -0.5277,-1.4453,-1.6582,-1.8238,-1.8441 | -1.3755 | 12 hr 35 min 
 170  | -1.3014 | -1.4799 | -0.8934, -1.6094, -1.4969, -0.7041,-1.6192,-1.7944,-1.9174,-1.9240 | -1.4949 | 12 hr 40 min 
 171  | -1.4733 | -1.1701 | -0.6528, -1.3258, -1.2053, -0.4162,-1.3980,-1.6490,-1.3633,-1.5436 | -1.1943 | 12 hr 44 min 
 172  | -1.2925 | -1.4479 | -0.8745, -1.5890, -1.4640, -0.5753,-1.6137,-1.7141,-1.8718,-1.9157 | -1.4523 | 12 hr 49 min 
 173  | -1.4632 | -1.4101 | -0.8442, -1.5936, -1.4444, -0.6660,-1.5094,-1.6125,-1.9348,-1.7946 | -1.4249 | 12 hr 53 min 
 174  | -1.4366 | -1.5318 | -0.9511, -1.6698, -1.5421, -0.8567,-1.7589,-1.8791,-1.8383,-1.9703 | -1.5583 | 12 hr 57 min 
 175  | -1.0648 | -1.2290 | -0.6740, -1.3887, -1.2344, -0.4653,-1.3375,-1.5042,-1.7267,-1.7376 | -1.2585 | 13 hr 02 min 
 176  | -1.2830 | -1.4881 | -0.8928, -1.6090, -1.5068, -0.7820,-1.6286,-1.8172,-1.9559,-1.9608 | -1.5191 | 13 hr 06 min 
 177  | -1.4961 | -1.5145 | -0.8796, -1.6862, -1.5519, -0.6066,-1.7820,-1.8939,-1.9309,-1.9518 | -1.5354 | 13 hr 11 min 
 178  | -1.4809 | -1.5428 | -0.9594, -1.6928, -1.5603, -0.6614,-1.7681,-1.9029,-1.9035,-1.9518 | -1.5500 | 13 hr 15 min 
 179  | -1.4114 | -1.5090 | -0.8839, -1.6446, -1.5233, -0.7897,-1.7397,-1.8868,-1.9379,-1.9598 | -1.5457 | 13 hr 20 min 
 180  | -1.5314 | -1.5788 | -0.9709, -1.7048, -1.5881, -0.8914,-1.8357,-1.9627,-2.0221,-1.9753 | -1.6189 | 13 hr 24 min 
 181  | -1.5550 | -1.5787 | -0.9441, -1.7359, -1.5924, -0.8328,-1.7948,-1.9643,-2.0343,-2.0065 | -1.6131 | 13 hr 29 min 
 182  | -1.5719 | -1.5829 | -0.9562, -1.7299, -1.5905, -0.9627,-1.8481,-1.9725,-2.0070,-1.9532 | -1.6275 | 13 hr 33 min 
 183  | -1.5810 | -1.5620 | -0.9192, -1.7088, -1.5849, -0.9808,-1.8285,-2.0094,-1.9823,-1.9477 | -1.6202 | 13 hr 38 min 
 184  | -1.5869 | -1.5722 | -0.9847, -1.7214, -1.5478, -0.9749,-1.7880,-1.9716,-1.9971,-1.9643 | -1.6187 | 13 hr 42 min 
 185  | -1.5938 | -1.5896 | -0.9507, -1.7284, -1.6120, -0.8472,-1.8690,-1.9862,-2.0472,-2.0421 | -1.6354 | 13 hr 46 min 
 186  | -1.5936 | -1.5828 | -0.9332, -1.7422, -1.6001, -0.8669,-1.8413,-1.9770,-2.0490,-2.0053 | -1.6269 | 13 hr 51 min 
 187 * | -1.5907 | -1.6009 | -0.9472, -1.7489, -1.6127, -0.9737,-1.8771,-1.9999,-2.0419,-2.0414 | -1.6553 | 13 hr 55 min 
 188  | -1.5918 | -1.5609 | -0.8528, -1.7381, -1.6114, -0.9509,-1.8597,-2.0029,-1.9615,-2.0148 | -1.6240 | 14 hr 00 min 
 189  | -1.5270 | -1.5895 | -0.9754, -1.7185, -1.5907, -0.9364,-1.8111,-1.9728,-2.0248,-2.0022 | -1.6290 | 14 hr 04 min 
 190  | -1.5866 | -1.5985 | -0.9583, -1.7424, -1.6242, -0.9235,-1.8685,-1.9965,-1.9675,-2.0085 | -1.6362 | 14 hr 09 min 
 191  | -1.5963 | -1.5797 | -0.9204, -1.7360, -1.6074, -0.7763,-1.8755,-1.9811,-2.0390,-2.0468 | -1.6228 | 14 hr 13 min 
 192  | -1.5992 | -1.5840 | -0.9647, -1.7179, -1.6137, -0.8731,-1.8778,-1.9848,-1.8984,-2.0248 | -1.6194 | 14 hr 18 min 
 193  | -1.6100 | -1.5928 | -0.9522, -1.7368, -1.6165, -0.9146,-1.8286,-1.9678,-1.9956,-2.0234 | -1.6294 | 14 hr 22 min 
 194  | -1.6088 | -1.5713 | -0.9176, -1.7393, -1.6285, -0.4955,-1.8642,-2.0097,-1.9957,-2.0237 | -1.5843 | 14 hr 26 min 
 195  | -1.6135 | -1.5962 | -0.9902, -1.7386, -1.6012, -0.8534,-1.8371,-1.9635,-1.9822,-2.0360 | -1.6253 | 14 hr 31 min 
 196 * | -1.6158 | -1.6179 | -0.9822, -1.7552, -1.6155, -0.9206,-1.8810,-2.0062,-2.0757,-2.0411 | -1.6597 | 14 hr 35 min 
 197  | -1.6040 | -1.6142 | -1.0043, -1.7402, -1.6104, -0.9994,-1.8510,-1.9963,-2.0334,-2.0301 | -1.6581 | 14 hr 40 min 
 198  | -1.6208 | -1.6018 | -0.9653, -1.7240, -1.6305, -0.9968,-1.8774,-2.0230,-1.9530,-2.0335 | -1.6504 | 14 hr 44 min 
 199  | -1.6110 | -1.4951 | -0.9024, -1.5923, -1.4829, -0.7488,-1.7437,-1.9088,-1.9784,-1.9455 | -1.5379 | 14 hr 49 min 
