Namespace(bs=48, fold=0, gpu=3, lr=0.001, name='0817')
~~~~~~~~~~~~ fold 0 ~~~~~~~~~~~~
raw train:68002 -- raw val:17001
train:68002 --- val:17001
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 160 * | -1.6097 | -1.6511 | -0.9075, -1.7226, -1.6598, -1.1462,-1.1276,-1.8456,-1.9940,-2.0554 | -1.5573 | 11 hr 59 min 
 161  | -1.6138 | -1.6298 | -0.8779, -1.7423, -1.6459, -1.0835,-1.0389,-1.8568,-1.9876,-2.0322 | -1.5331 | 12 hr 04 min 
 162  | -1.6154 | -1.5677 | -0.7405, -1.7352, -1.6287, -1.0346,-0.9812,-1.8510,-2.0109,-2.0418 | -1.5030 | 12 hr 08 min 
 163  | -1.6145 | -1.6037 | -0.8237, -1.7357, -1.6659, -1.1497,-1.0590,-1.8357,-1.8424,-2.0139 | -1.5157 | 12 hr 13 min 
 164  | -1.6165 | -1.6140 | -0.8532, -1.7486, -1.6692, -0.6743,-1.1451,-1.8592,-1.9259,-2.0172 | -1.4866 | 12 hr 17 min 
 165  | -1.6185 | -1.5822 | -0.8607, -1.7317, -1.5860, -0.8906,-1.0754,-1.8103,-1.8617,-2.0016 | -1.4772 | 12 hr 22 min 
 166  | -1.6186 | -1.6014 | -0.8110, -1.7561, -1.6558, -0.8809,-1.0693,-1.8495,-1.9483,-2.0291 | -1.5000 | 12 hr 26 min 
 167  | -1.6196 | -1.6357 | -0.8654, -1.7764, -1.6523, -0.8266,-1.1077,-1.8811,-2.0387,-2.0643 | -1.5266 | 12 hr 31 min 
 168  | -1.6184 | -1.6488 | -0.8892, -1.7582, -1.6699, -1.0911,-1.0950,-1.8637,-1.9015,-2.0782 | -1.5434 | 12 hr 35 min 
 169  | -1.6244 | -1.6393 | -0.9046, -1.7402, -1.6470, -0.9974,-1.0760,-1.8355,-1.9867,-2.0556 | -1.5304 | 12 hr 40 min 
 170  | -1.6233 | -1.6273 | -0.8707, -1.7316, -1.6420, -1.1579,-1.0737,-1.8405,-1.9689,-2.0539 | -1.5424 | 12 hr 44 min 
 171  | -1.6259 | -1.6116 | -0.8050, -1.7700, -1.6619, -0.9789,-1.0777,-1.8597,-1.9404,-2.0566 | -1.5188 | 12 hr 49 min 
 172  | -1.6250 | -1.6392 | -0.8847, -1.7703, -1.6326, -1.1418,-1.0197,-1.8300,-2.0115,-2.0778 | -1.5461 | 12 hr 53 min 
 173  | -1.6251 | -1.6545 | -0.9336, -1.7569, -1.6639, -1.0519,-1.0558,-1.8487,-1.9015,-2.0492 | -1.5327 | 12 hr 58 min 
 174  | -1.6266 | -1.6316 | -0.8773, -1.7584, -1.6776, -0.9471,-1.0801,-1.8357,-1.9022,-2.0193 | -1.5122 | 13 hr 02 min 
 175  | -1.6272 | -1.6014 | -0.8123, -1.7408, -1.6554, -0.9450,-1.1113,-1.8472,-1.8841,-2.0458 | -1.5052 | 13 hr 07 min 
 176  | -1.6300 | -1.6366 | -0.8613, -1.7597, -1.6453, -1.0672,-1.1138,-1.8247,-2.0414,-2.0897 | -1.5504 | 13 hr 11 min 
 177  | -1.6301 | -1.6435 | -0.8961, -1.7625, -1.6623, -1.0379,-1.0813,-1.8239,-1.9818,-2.0272 | -1.5341 | 13 hr 16 min 
 178  | -1.6310 | -1.6175 | -0.8461, -1.7463, -1.6329, -1.1290,-1.0527,-1.8210,-2.0036,-2.0498 | -1.5352 | 13 hr 20 min 
 179  | -1.6340 | -1.6016 | -0.7618, -1.7690, -1.6376, -1.1099,-1.1224,-1.8525,-2.0422,-2.0909 | -1.5483 | 13 hr 25 min 
 180  | -1.6333 | -1.6188 | -0.8342, -1.7511, -1.6462, -1.0372,-1.0983,-1.8470,-1.9786,-2.0933 | -1.5357 | 13 hr 29 min 
 181  | -1.6363 | -1.6317 | -0.9288, -1.7650, -1.6391, -0.5161,-1.1754,-1.8437,-2.0039,-2.0101 | -1.4853 | 13 hr 34 min 
 182  | -1.6335 | -1.6050 | -0.8434, -1.7682, -1.5773, -1.1312,-1.1132,-1.8519,-1.9716,-2.0742 | -1.5414 | 13 hr 38 min 
 183 * | -1.6379 | -1.6740 | -0.9299, -1.8042, -1.6623, -1.0793,-1.0843,-1.8532,-2.0356,-2.0444 | -1.5617 | 13 hr 43 min 
 184  | -1.6380 | -1.6252 | -0.8841, -1.7500, -1.6581, -1.0992,-1.1102,-1.8295,-1.8672,-2.0383 | -1.5296 | 13 hr 47 min 
 185  | -1.6357 | -1.6057 | -0.7875, -1.7751, -1.6651, -1.1034,-1.0932,-1.8324,-1.9513,-2.0499 | -1.5322 | 13 hr 52 min 
 186  | -1.6203 | -1.6612 | -0.9001, -1.7828, -1.6701, -1.1008,-1.0673,-1.8292,-2.0073,-2.0935 | -1.5564 | 13 hr 56 min 
 187  | -1.6415 | -1.6430 | -0.8925, -1.7534, -1.6369, -1.1077,-1.1213,-1.8283,-2.0114,-2.0814 | -1.5541 | 14 hr 00 min 
 188  | -1.6412 | -1.6242 | -0.8482, -1.7283, -1.6691, -1.1357,-1.0848,-1.8460,-2.0328,-2.0016 | -1.5433 | 14 hr 05 min 
 189  | -1.6404 | -1.6456 | -0.9109, -1.7765, -1.6855, -1.1387,-1.0357,-1.8369,-1.8446,-2.0292 | -1.5323 | 14 hr 09 min 
 190 * | -1.6303 | -1.6800 | -0.9614, -1.7663, -1.6841, -1.0686,-1.1077,-1.8110,-2.0545,-2.0665 | -1.5650 | 14 hr 14 min 
 191 * | -1.6450 | -1.6513 | -0.8768, -1.7631, -1.6640, -1.1706,-1.1145,-1.8531,-2.0126,-2.0706 | -1.5657 | 14 hr 18 min 
 192  | -1.6454 | -1.5829 | -0.7359, -1.7357, -1.6513, -1.1571,-1.0938,-1.8774,-2.0027,-2.0890 | -1.5429 | 14 hr 23 min 
 193  | -1.6442 | -1.6299 | -0.8923, -1.7686, -1.6376, -1.0858,-1.1092,-1.8391,-1.8273,-2.0705 | -1.5288 | 14 hr 27 min 
 194  | -1.6396 | -1.6655 | -0.9631, -1.7694, -1.6517, -0.8925,-1.0673,-1.8477,-2.0257,-2.0661 | -1.5354 | 14 hr 32 min 
 195  | -1.6467 | -1.6415 | -0.9113, -1.7764, -1.6762, -0.7746,-1.0788,-1.8004,-1.8557,-2.0532 | -1.4908 | 14 hr 36 min 
 196  | -1.6501 | -1.6250 | -0.8933, -1.7613, -1.6437, -0.9229,-1.0855,-1.8262,-2.0081,-1.9567 | -1.5122 | 14 hr 41 min 
 197  | -1.6493 | -1.6226 | -0.8370, -1.7621, -1.6680, -1.1746,-1.0661,-1.8642,-1.8463,-2.0949 | -1.5392 | 14 hr 45 min 
 198 * | -1.6473 | -1.6681 | -0.9022, -1.7766, -1.6821, -1.1138,-1.1093,-1.8635,-2.0142,-2.0923 | -1.5692 | 14 hr 50 min 
 199  | -1.6504 | -1.6609 | -0.9351, -1.7681, -1.6380, -1.0763,-1.0960,-1.8635,-1.9871,-2.1167 | -1.5601 | 14 hr 54 min 
