Namespace(bs=48, fold=1, gpu=4, lr=5e-05, name='0817-fine')
~~~~~~~~~~~~ fold 1 ~~~~~~~~~~~~
raw train:68002 -- raw val:17001
train:68002 --- val:17001
load pre-trained done.....
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 160  | -1.9451 | -1.3488 | -0.5618, -1.2949, -1.0670, -1.0853,-1.7036,-1.8860,-1.6640,-1.6473 | -1.3637 | 12 hr 05 min 
 161  | -1.9454 | -1.3462 | -0.5577, -1.2956, -1.0686, -1.0872,-1.7049,-1.8883,-1.6640,-1.6445 | -1.3638 | 12 hr 10 min 
 162  | -1.9464 | -1.3472 | -0.5591, -1.2954, -1.0652, -1.0917,-1.7065,-1.8872,-1.6580,-1.6448 | -1.3635 | 12 hr 15 min 
 163  | -1.9479 | -1.3498 | -0.5624, -1.2961, -1.0679, -1.0992,-1.7048,-1.8883,-1.6648,-1.6472 | -1.3663 | 12 hr 19 min 
 164  | -1.9469 | -1.3495 | -0.5611, -1.2946, -1.0675, -1.1175,-1.7070,-1.8874,-1.6680,-1.6466 | -1.3687 | 12 hr 24 min 
 165  | -1.9481 | -1.3507 | -0.5611, -1.2952, -1.0684, -1.1177,-1.7090,-1.8887,-1.6639,-1.6474 | -1.3689 | 12 hr 28 min 
 166  | -1.9479 | -1.3484 | -0.5603, -1.2963, -1.0658, -1.1169,-1.7070,-1.8876,-1.6620,-1.6459 | -1.3677 | 12 hr 32 min 
 167  | -1.9481 | -1.3451 | -0.5598, -1.2931, -1.0664, -1.0604,-1.7057,-1.8841,-1.6369,-1.6420 | -1.3560 | 12 hr 37 min 
 168  | -1.9503 | -1.3507 | -0.5620, -1.2954, -1.0672, -1.1163,-1.7089,-1.8886,-1.6726,-1.6455 | -1.3696 | 12 hr 41 min 
 169  | -1.9513 | -1.3463 | -0.5520, -1.2967, -1.0682, -1.1211,-1.7074,-1.8874,-1.6656,-1.6452 | -1.3679 | 12 hr 46 min 
 170  | -1.9367 | -1.3494 | -0.5620, -1.2957, -1.0667, -1.1250,-1.7076,-1.8866,-1.6664,-1.6449 | -1.3694 | 12 hr 50 min 
 171  | -1.9377 | -1.3512 | -0.5632, -1.2961, -1.0683, -1.1003,-1.7064,-1.8858,-1.6706,-1.6470 | -1.3672 | 12 hr 54 min 
 172  | -1.9370 | -1.3479 | -0.5568, -1.2960, -1.0666, -1.1105,-1.7058,-1.8840,-1.6607,-1.6451 | -1.3657 | 12 hr 59 min 
 173  | -1.9368 | -1.3473 | -0.5593, -1.2941, -1.0675, -1.1260,-1.7071,-1.8861,-1.6431,-1.6452 | -1.3660 | 13 hr 03 min 
 174  | -1.9377 | -1.3504 | -0.5602, -1.2961, -1.0691, -1.1158,-1.7086,-1.8885,-1.6620,-1.6457 | -1.3682 | 13 hr 08 min 
 175  | -1.9382 | -1.3475 | -0.5580, -1.2953, -1.0674, -1.1138,-1.7057,-1.8855,-1.6673,-1.6460 | -1.3674 | 13 hr 12 min 
 176  | -1.9382 | -1.3502 | -0.5621, -1.2945, -1.0680, -1.0989,-1.7047,-1.8870,-1.6719,-1.6454 | -1.3666 | 13 hr 17 min 
 177  | -1.9368 | -1.3505 | -0.5633, -1.2954, -1.0673, -1.1244,-1.7038,-1.8869,-1.6528,-1.6463 | -1.3675 | 13 hr 21 min 
 178  | -1.9371 | -1.3486 | -0.5598, -1.2959, -1.0680, -1.1106,-1.7035,-1.8867,-1.6669,-1.6446 | -1.3670 | 13 hr 26 min 
 179  | -1.9383 | -1.3458 | -0.5591, -1.2958, -1.0668, -1.0756,-1.7064,-1.8843,-1.6345,-1.6426 | -1.3581 | 13 hr 30 min 
 180  | -1.9389 | -1.3481 | -0.5600, -1.2960, -1.0659, -1.1319,-1.7061,-1.8829,-1.6647,-1.6444 | -1.3690 | 13 hr 35 min 
 181  | -1.9388 | -1.3506 | -0.5625, -1.2943, -1.0669, -1.1261,-1.7050,-1.8897,-1.6665,-1.6491 | -1.3700 | 13 hr 39 min 
 182  | -1.9391 | -1.3489 | -0.5596, -1.2957, -1.0664, -1.1152,-1.7032,-1.8876,-1.6679,-1.6464 | -1.3678 | 13 hr 44 min 
 183  | -1.9402 | -1.3525 | -0.5655, -1.2966, -1.0667, -1.1281,-1.7079,-1.8847,-1.6685,-1.6456 | -1.3705 | 13 hr 48 min 
 184 * | -1.9396 | -1.3534 | -0.5659, -1.2967, -1.0671, -1.1350,-1.7070,-1.8885,-1.6649,-1.6469 | -1.3715 | 13 hr 53 min 
 185  | -1.9393 | -1.3503 | -0.5599, -1.2970, -1.0658, -1.1070,-1.7039,-1.8856,-1.6789,-1.6449 | -1.3678 | 13 hr 57 min 
 186  | -1.9400 | -1.3479 | -0.5594, -1.2971, -1.0675, -1.0494,-1.7045,-1.8871,-1.6739,-1.6454 | -1.3606 | 14 hr 02 min 
 187  | -1.9400 | -1.3477 | -0.5587, -1.2963, -1.0670, -1.0749,-1.7039,-1.8863,-1.6668,-1.6459 | -1.3625 | 14 hr 06 min 
 188  | -1.9400 | -1.3502 | -0.5618, -1.2939, -1.0687, -1.0983,-1.7043,-1.8879,-1.6749,-1.6460 | -1.3670 | 14 hr 10 min 
 189  | -1.9413 | -1.3489 | -0.5563, -1.2971, -1.0662, -1.1244,-1.7084,-1.8898,-1.6674,-1.6457 | -1.3694 | 14 hr 15 min 
 190  | -1.9404 | -1.3465 | -0.5538, -1.2961, -1.0676, -1.0977,-1.7053,-1.8886,-1.6692,-1.6471 | -1.3657 | 14 hr 19 min 
 191  | -1.9398 | -1.3495 | -0.5595, -1.2958, -1.0680, -1.1037,-1.7059,-1.8885,-1.6716,-1.6486 | -1.3677 | 14 hr 24 min 
 192  | -1.9407 | -1.3460 | -0.5541, -1.2964, -1.0676, -1.0814,-1.7050,-1.8881,-1.6712,-1.6467 | -1.3638 | 14 hr 28 min 
 193  | -1.9400 | -1.3462 | -0.5554, -1.2957, -1.0665, -1.1227,-1.7051,-1.8851,-1.6655,-1.6448 | -1.3676 | 14 hr 33 min 
 194  | -1.9422 | -1.3520 | -0.5657, -1.2956, -1.0676, -1.0980,-1.7039,-1.8872,-1.6722,-1.6468 | -1.3671 | 14 hr 37 min 
 195  | -1.9414 | -1.3449 | -0.5516, -1.2959, -1.0656, -1.1183,-1.7050,-1.8887,-1.6752,-1.6467 | -1.3684 | 14 hr 42 min 
 196  | -1.9414 | -1.3520 | -0.5637, -1.2960, -1.0662, -1.1188,-1.7038,-1.8868,-1.6661,-1.6483 | -1.3687 | 14 hr 46 min 
 197  | -1.9417 | -1.3468 | -0.5561, -1.2971, -1.0665, -1.0859,-1.7021,-1.8883,-1.6633,-1.6469 | -1.3633 | 14 hr 51 min 
 198  | -1.9420 | -1.3507 | -0.5632, -1.2969, -1.0661, -1.1100,-1.7044,-1.8866,-1.6657,-1.6476 | -1.3676 | 14 hr 55 min 
 199  | -1.9421 | -1.3521 | -0.5654, -1.2960, -1.0683, -1.0757,-1.7044,-1.8881,-1.6758,-1.6456 | -1.3649 | 15 hr 00 min 
